"","round","contribution","frequency","mean","replicationNumber"
"6359",10,8,0,4.78,25
"6360",10,10,0.37,4.78,25
"6361",11,0,0.38,4.28,25
"6362",11,2,0.1,4.28,25
"6363",11,4,0.14,4.28,25
"6364",11,6,0.07,4.28,25
"6365",11,8,0,4.28,25
"6366",11,10,0.31,4.28,25
"6367",12,0,0.36,4.62,25
"6368",12,2,0.09,4.62,25
"6369",12,4,0.13,4.62,25
"6370",12,6,0.07,4.62,25
"6371",12,8,0,4.62,25
"6372",12,10,0.35,4.62,25
"6373",13,0,0.33,5.18,25
"6374",13,2,0.05,5.18,25
"6375",13,4,0.12,5.18,25
"6376",13,6,0.1,5.18,25
"6377",13,8,0,5.18,25
"6378",13,10,0.4,5.18,25
"6379",14,0,0.37,5.14,25
"6380",14,2,0.03,5.14,25
"6381",14,4,0.1,5.14,25
"6382",14,6,0.08,5.14,25
"6383",14,8,0,5.14,25
"6384",14,10,0.42,5.14,25
"6385",1,0,0.17,4.28,24
"6386",1,2,0.18,4.28,24
"6387",1,4,0.29,4.28,24
"6388",1,6,0.17,4.28,24
"6389",1,8,0.08,4.28,24
"6390",1,10,0.11,4.28,24
"6391",2,0,0.22,4.3,24
"6392",2,2,0.15,4.3,24
"6393",2,4,0.25,4.3,24
"6394",2,6,0.15,4.3,24
"6395",2,8,0.1,4.3,24
"6396",2,10,0.13,4.3,24
"6397",3,0,0.19,5.14,24
"6398",3,2,0.12,5.14,24
"6399",3,4,0.24,5.14,24
"6400",3,6,0.09,5.14,24
"6401",3,8,0.1,5.14,24
"6402",3,10,0.26,5.14,24
"6403",4,0,0.17,5.38,24
"6404",4,2,0.08,5.38,24
"6405",4,4,0.29,5.38,24
"6406",4,6,0.09,5.38,24
"6407",4,8,0.09,5.38,24
"6408",4,10,0.28,5.38,24
"6409",5,0,0.22,5.44,24
"6410",5,2,0.07,5.44,24
"6411",5,4,0.21,5.44,24
"6412",5,6,0.11,5.44,24
"6413",5,8,0.05,5.44,24
"6414",5,10,0.34,5.44,24
"6415",6,0,0.26,5.48,24
"6416",6,2,0.05,5.48,24
"6417",6,4,0.19,5.48,24
"6418",6,6,0.08,5.48,24
"6419",6,8,0.03,5.48,24
"6420",6,10,0.39,5.48,24
"6421",7,0,0.34,5.22,24
"6422",7,2,0.01,5.22,24
"6423",7,4,0.14,5.22,24
"6424",7,6,0.1,5.22,24
"6425",7,8,0.03,5.22,24
"6426",7,10,0.38,5.22,24
"6427",8,0,0.42,4.52,24
"6428",8,2,0.02,4.52,24
"6429",8,4,0.09,4.52,24
"6430",8,6,0.14,4.52,24
"6431",8,8,0.01,4.52,24
"6432",8,10,0.32,4.52,24
"6433",9,0,0.41,4.6,24
"6434",9,2,0.03,4.6,24
"6435",9,4,0.08,4.6,24
"6436",9,6,0.14,4.6,24
"6437",9,8,0.01,4.6,24
"6438",9,10,0.33,4.6,24
"6439",10,0,0.47,4.16,24
"6440",10,2,0,4.16,24
"6441",10,4,0.07,4.16,24
"6442",10,6,0.17,4.16,24
"6443",10,8,0.02,4.16,24
"6444",10,10,0.27,4.16,24
"6445",11,0,0.52,3.82,24
"6446",11,2,0,3.82,24
"6447",11,4,0.11,3.82,24
"6448",11,6,0.07,3.82,24
"6449",11,8,0.02,3.82,24
"6450",11,10,0.28,3.82,24
"6451",12,0,0.57,3.64,24
"6452",12,2,0,3.64,24
"6453",12,4,0.07,3.64,24
"6454",12,6,0.04,3.64,24
"6455",12,8,0.04,3.64,24
"6456",12,10,0.28,3.64,24
"6457",13,0,0.59,3.46,24
"6458",13,2,0,3.46,24
"6459",13,4,0.07,3.46,24
"6460",13,6,0.04,3.46,24
"6461",13,8,0.03,3.46,24
"6462",13,10,0.27,3.46,24
"6463",14,0,0.6,3.42,24
"6464",14,2,0,3.42,24
"6465",14,4,0.07,3.42,24
"6466",14,6,0.02,3.42,24
"6467",14,8,0.04,3.42,24
"6468",14,10,0.27,3.42,24
"6469",1,0,0.2,4.66,23
"6470",1,2,0.15,4.66,23
"6471",1,4,0.22,4.66,23
"6472",1,6,0.17,4.66,23
"6473",1,8,0.07,4.66,23
"6474",1,10,0.19,4.66,23
"6475",2,0,0.24,5,23
"6476",2,2,0.09,5,23
"6477",2,4,0.17,5,23
"6478",2,6,0.17,5,23
"6479",2,8,0.09,5,23
"6480",2,10,0.24,5,23
"6481",3,0,0.29,4.8,23
"6482",3,2,0.1,4.8,23
"6483",3,4,0.16,4.8,23
"6484",3,6,0.12,4.8,23
"6485",3,8,0.03,4.8,23
"6486",3,10,0.3,4.8,23
"6487",4,0,0.28,5.04,23
"6488",4,2,0.06,5.04,23
"6489",4,4,0.15,5.04,23
"6490",4,6,0.17,5.04,23
"6491",4,8,0.05,5.04,23
"6492",4,10,0.29,5.04,23
"6493",5,0,0.36,4.62,23
"6494",5,2,0.04,4.62,23
"6495",5,4,0.14,4.62,23
"6496",5,6,0.13,4.62,23
"6497",5,8,0.05,4.62,23
"6498",5,10,0.28,4.62,23
"6499",6,0,0.39,4.64,23
"6500",6,2,0.01,4.64,23
"6501",6,4,0.13,4.64,23
"6502",6,6,0.11,4.64,23
"6503",6,8,0.08,4.64,23
"6504",6,10,0.28,4.64,23
"6505",7,0,0.47,4.08,23
"6506",7,2,0,4.08,23
"6507",7,4,0.12,4.08,23
"6508",7,6,0.1,4.08,23
"6509",7,8,0.05,4.08,23
"6510",7,10,0.26,4.08,23
"6511",8,0,0.49,3.76,23
"6512",8,2,0,3.76,23
"6513",8,4,0.14,3.76,23
"6514",8,6,0.12,3.76,23
"6515",8,8,0.01,3.76,23
"6516",8,10,0.24,3.76,23
"6517",9,0,0.5,3.8,23
"6518",9,2,0,3.8,23
"6519",9,4,0.11,3.8,23
"6520",9,6,0.12,3.8,23
"6521",9,8,0.03,3.8,23
"6522",9,10,0.24,3.8,23
"6523",10,0,0.43,4.2,23
"6524",10,2,0,4.2,23
"6525",10,4,0.14,4.2,23
"6526",10,6,0.16,4.2,23
"6527",10,8,0.01,4.2,23
"6528",10,10,0.26,4.2,23
"6529",11,0,0.36,4.86,23
"6530",11,2,0,4.86,23
"6531",11,4,0.11,4.86,23
"6532",11,6,0.22,4.86,23
"6533",11,8,0,4.86,23
"6534",11,10,0.31,4.86,23
"6535",12,0,0.35,5,23
"6536",12,2,0,5,23
"6537",12,4,0.11,5,23
"6538",12,6,0.21,5,23
"6539",12,8,0,5,23
"6540",12,10,0.33,5,23
"6541",13,0,0.36,5.04,23
"6542",13,2,0,5.04,23
"6543",13,4,0.12,5.04,23
"6544",13,6,0.16,5.04,23
"6545",13,8,0,5.04,23
"6546",13,10,0.36,5.04,23
"6547",14,0,0.35,5.3,23
"6548",14,2,0,5.3,23
"6549",14,4,0.14,5.3,23
"6550",14,6,0.09,5.3,23
"6551",14,8,0,5.3,23
"6552",14,10,0.42,5.3,23
"6553",1,0,0.12,4.8,22
"6554",1,2,0.2,4.8,22
"6555",1,4,0.23,4.8,22
"6556",1,6,0.22,4.8,22
"6557",1,8,0.07,4.8,22
"6558",1,10,0.16,4.8,22
"6559",2,0,0.16,5.1,22
"6560",2,2,0.19,5.1,22
"6561",2,4,0.16,5.1,22
"6562",2,6,0.19,5.1,22
"6563",2,8,0.03,5.1,22
"6564",2,10,0.27,5.1,22
"6565",3,0,0.23,5.14,22
"6566",3,2,0.14,5.14,22
"6567",3,4,0.14,5.14,22
"6568",3,6,0.13,5.14,22
"6569",3,8,0.04,5.14,22
"6570",3,10,0.32,5.14,22
"6571",4,0,0.25,4.6,22
"6572",4,2,0.19,4.6,22
"6573",4,4,0.14,4.6,22
"6574",4,6,0.13,4.6,22
"6575",4,8,0.01,4.6,22
"6576",4,10,0.28,4.6,22
"6577",5,0,0.34,4.08,22
"6578",5,2,0.17,4.08,22
"6579",5,4,0.12,4.08,22
"6580",5,6,0.11,4.08,22
"6581",5,8,0,4.08,22
"6582",5,10,0.26,4.08,22
"6583",6,0,0.36,4,22
"6584",6,2,0.15,4,22
"6585",6,4,0.12,4,22
"6586",6,6,0.12,4,22
"6587",6,8,0,4,22
"6588",6,10,0.25,4,22
"6589",7,0,0.41,3.8,22
"6590",7,2,0.17,3.8,22
"6591",7,4,0.03,3.8,22
"6592",7,6,0.14,3.8,22
"6593",7,8,0,3.8,22
"6594",7,10,0.25,3.8,22
"6595",8,0,0.43,3.76,22
"6596",8,2,0.15,3.76,22
"6597",8,4,0.05,3.76,22
"6598",8,6,0.11,3.76,22
"6599",8,8,0,3.76,22
"6600",8,10,0.26,3.76,22
"6601",9,0,0.43,4.38,22
"6602",9,2,0.09,4.38,22
"6603",9,4,0.04,4.38,22
"6604",9,6,0.09,4.38,22
"6605",9,8,0,4.38,22
"6606",9,10,0.35,4.38,22
"6607",10,0,0.48,4.04,22
"6608",10,2,0.06,4.04,22
"6609",10,4,0.06,4.04,22
"6610",10,6,0.08,4.04,22
"6611",10,8,0,4.04,22
"6612",10,10,0.32,4.04,22
"6613",11,0,0.52,3.6,22
"6614",11,2,0.07,3.6,22
"6615",11,4,0.04,3.6,22
"6616",11,6,0.1,3.6,22
"6617",11,8,0,3.6,22
"6618",11,10,0.27,3.6,22
"6619",12,0,0.48,4.06,22
"6620",12,2,0.07,4.06,22
"6621",12,4,0.03,4.06,22
"6622",12,6,0.1,4.06,22
"6623",12,8,0,4.06,22
"6624",12,10,0.32,4.06,22
"6625",13,0,0.54,3.22,22
"6626",13,2,0.09,3.22,22
"6627",13,4,0.07,3.22,22
"6628",13,6,0.06,3.22,22
"6629",13,8,0,3.22,22
"6630",13,10,0.24,3.22,22
"6631",14,0,0.62,2.58,22
"6632",14,2,0.05,2.58,22
"6633",14,4,0.07,2.58,22
"6634",14,6,0.1,2.58,22
"6635",14,8,0,2.58,22
"6636",14,10,0.16,2.58,22
"6637",1,0,0.09,4.72,21
"6638",1,2,0.25,4.72,21
"6639",1,4,0.27,4.72,21
"6640",1,6,0.17,4.72,21
"6641",1,8,0.04,4.72,21
"6642",1,10,0.18,4.72,21
"6643",2,0,0.16,4.18,21
"6644",2,2,0.28,4.18,21
"6645",2,4,0.23,4.18,21
"6646",2,6,0.13,4.18,21
"6647",2,8,0.04,4.18,21
"6648",2,10,0.16,4.18,21
"6649",3,0,0.21,3.98,21
"6650",3,2,0.29,3.98,21
"6651",3,4,0.22,3.98,21
"6652",3,6,0.06,3.98,21
"6653",3,8,0.02,3.98,21
"6654",3,10,0.2,3.98,21
"6655",4,0,0.26,4.42,21
"6656",4,2,0.17,4.42,21
"6657",4,4,0.21,4.42,21
"6658",4,6,0.08,4.42,21
"6659",4,8,0.02,4.42,21
"6660",4,10,0.26,4.42,21
"6661",5,0,0.35,3.8,21
"6662",5,2,0.15,3.8,21
"6663",5,4,0.23,3.8,21
"6664",5,6,0.03,3.8,21
"6665",5,8,0,3.8,21
"6666",5,10,0.24,3.8,21
"6667",6,0,0.44,2.86,21
"6668",6,2,0.17,2.86,21
"6669",6,4,0.23,2.86,21
"6670",6,6,0,2.86,21
"6671",6,8,0,2.86,21
"6672",6,10,0.16,2.86,21
"6673",7,0,0.39,3.7,21
"6674",7,2,0.15,3.7,21
"6675",7,4,0.2,3.7,21
"6676",7,6,0,3.7,21
"6677",7,8,0,3.7,21
"6678",7,10,0.26,3.7,21
"6679",8,0,0.39,3.7,21
"6680",8,2,0.12,3.7,21
"6681",8,4,0.24,3.7,21
"6682",8,6,0,3.7,21
"6683",8,8,0,3.7,21
"6684",8,10,0.25,3.7,21
"6685",9,0,0.41,3.9,21
"6686",9,2,0.07,3.9,21
"6687",9,4,0.24,3.9,21
"6688",9,6,0,3.9,21
"6689",9,8,0,3.9,21
"6690",9,10,0.28,3.9,21
"6691",10,0,0.43,3.7,21
"6692",10,2,0.04,3.7,21
"6693",10,4,0.28,3.7,21
"6694",10,6,0,3.7,21
"6695",10,8,0,3.7,21
"6696",10,10,0.25,3.7,21
"6697",11,0,0.4,3.92,21
"6698",11,2,0.05,3.92,21
"6699",11,4,0.28,3.92,21
"6700",11,6,0,3.92,21
"6701",11,8,0,3.92,21
"6702",11,10,0.27,3.92,21
"6703",12,0,0.47,3.68,21
"6704",12,2,0.03,3.68,21
"6705",12,4,0.23,3.68,21
"6706",12,6,0,3.68,21
"6707",12,8,0,3.68,21
"6708",12,10,0.27,3.68,21
"6709",13,0,0.51,3.54,21
"6710",13,2,0.02,3.54,21
"6711",13,4,0.2,3.54,21
"6712",13,6,0,3.54,21
"6713",13,8,0,3.54,21
"6714",13,10,0.27,3.54,21
"6715",14,0,0.53,3.72,21
"6716",14,2,0.01,3.72,21
"6717",14,4,0.15,3.72,21
"6718",14,6,0,3.72,21
"6719",14,8,0,3.72,21
"6720",14,10,0.31,3.72,21
"6721",1,0,0.18,4.4,20
"6722",1,2,0.16,4.4,20
"6723",1,4,0.21,4.4,20
"6724",1,6,0.3,4.4,20
"6725",1,8,0.03,4.4,20
"6726",1,10,0.12,4.4,20
"6727",2,0,0.19,4.18,20
"6728",2,2,0.17,4.18,20
"6729",2,4,0.26,4.18,20
"6730",2,6,0.24,4.18,20
"6731",2,8,0.02,4.18,20
"6732",2,10,0.12,4.18,20
"6733",3,0,0.2,4.16,20
"6734",3,2,0.2,4.16,20
"6735",3,4,0.24,4.16,20
"6736",3,6,0.19,4.16,20
"6737",3,8,0.02,4.16,20
"6738",3,10,0.15,4.16,20
"6739",4,0,0.3,4.26,20
"6740",4,2,0.15,4.26,20
"6741",4,4,0.15,4.26,20
"6742",4,6,0.15,4.26,20
"6743",4,8,0.02,4.26,20
"6744",4,10,0.23,4.26,20
"6745",5,0,0.3,4.42,20
"6746",5,2,0.14,4.42,20
"6747",5,4,0.15,4.42,20
"6748",5,6,0.14,4.42,20
"6749",5,8,0,4.42,20
"6750",5,10,0.27,4.42,20
"6751",6,0,0.33,4.86,20
"6752",6,2,0.11,4.86,20
"6753",6,4,0.08,4.86,20
"6754",6,6,0.12,4.86,20
"6755",6,8,0,4.86,20
"6756",6,10,0.36,4.86,20
"6757",7,0,0.35,5.22,20
"6758",7,2,0.09,5.22,20
"6759",7,4,0.02,5.22,20
"6760",7,6,0.11,5.22,20
"6761",7,8,0,5.22,20
"6762",7,10,0.43,5.22,20
"6763",8,0,0.33,5.66,20
"6764",8,2,0.04,5.66,20
"6765",8,4,0,5.66,20
"6766",8,6,0.18,5.66,20
"6767",8,8,0,5.66,20
"6768",8,10,0.45,5.66,20
"6769",9,0,0.36,5.36,20
"6770",9,2,0.05,5.36,20
"6771",9,4,0,5.36,20
"6772",9,6,0.16,5.36,20
"6773",9,8,0,5.36,20
"6774",9,10,0.43,5.36,20
"6775",10,0,0.39,5.54,20
"6776",10,2,0.02,5.54,20
"6777",10,4,0,5.54,20
"6778",10,6,0.1,5.54,20
"6779",10,8,0,5.54,20
"6780",10,10,0.49,5.54,20
"6781",11,0,0.38,5.96,20
"6782",11,2,0.01,5.96,20
"6783",11,4,0,5.96,20
"6784",11,6,0.04,5.96,20
"6785",11,8,0,5.96,20
"6786",11,10,0.57,5.96,20
"6787",12,0,0.42,5.48,20
"6788",12,2,0.02,5.48,20
"6789",12,4,0,5.48,20
"6790",12,6,0.04,5.48,20
"6791",12,8,0,5.48,20
"6792",12,10,0.52,5.48,20
"6793",13,0,0.43,5.54,20
"6794",13,2,0.01,5.54,20
"6795",13,4,0,5.54,20
"6796",13,6,0.02,5.54,20
"6797",13,8,0,5.54,20
"6798",13,10,0.54,5.54,20
"6799",14,0,0.35,6.3,20
"6800",14,2,0.02,6.3,20
"6801",14,4,0,6.3,20
"6802",14,6,0.01,6.3,20
"6803",14,8,0,6.3,20
"6804",14,10,0.62,6.3,20
"6805",1,0,0.17,4.34,19
"6806",1,2,0.16,4.34,19
"6807",1,4,0.31,4.34,19
"6808",1,6,0.18,4.34,19
"6809",1,8,0.05,4.34,19
"6810",1,10,0.13,4.34,19
"6811",2,0,0.23,4.2,19
"6812",2,2,0.12,4.2,19
"6813",2,4,0.33,4.2,19
"6814",2,6,0.13,4.2,19
"6815",2,8,0.02,4.2,19
"6816",2,10,0.17,4.2,19
"6817",3,0,0.29,4.42,19
"6818",3,2,0.13,4.42,19
"6819",3,4,0.17,4.42,19
"6820",3,6,0.14,4.42,19
"6821",3,8,0.03,4.42,19
"6822",3,10,0.24,4.42,19
"6823",4,0,0.43,3.9,19
"6824",4,2,0.09,3.9,19
"6825",4,4,0.08,3.9,19
"6826",4,6,0.13,3.9,19
"6827",4,8,0.04,3.9,19
"6828",4,10,0.23,3.9,19
"6829",5,0,0.4,3.84,19
"6830",5,2,0.17,3.84,19
"6831",5,4,0.08,3.84,19
"6832",5,6,0.07,3.84,19
"6833",5,8,0.02,3.84,19
"6834",5,10,0.26,3.84,19
"6835",6,0,0.34,4.38,19
"6836",6,2,0.21,4.38,19
"6837",6,4,0.06,4.38,19
"6838",6,6,0.04,4.38,19
"6839",6,8,0.01,4.38,19
"6840",6,10,0.34,4.38,19
"6841",7,0,0.37,4.12,19
"6842",7,2,0.2,4.12,19
"6843",7,4,0.06,4.12,19
"6844",7,6,0.05,4.12,19
"6845",7,8,0.01,4.12,19
"6846",7,10,0.31,4.12,19
"6847",8,0,0.4,4.38,19
"6848",8,2,0.16,4.38,19
"6849",8,4,0.02,4.38,19
"6850",8,6,0.05,4.38,19
"6851",8,8,0.01,4.38,19
"6852",8,10,0.36,4.38,19
"6853",9,0,0.4,4.64,19
"6854",9,2,0.13,4.64,19
"6855",9,4,0.02,4.64,19
"6856",9,6,0.05,4.64,19
"6857",9,8,0,4.64,19
"6858",9,10,0.4,4.64,19
"6859",10,0,0.45,4.26,19
"6860",10,2,0.12,4.26,19
"6861",10,4,0,4.26,19
"6862",10,6,0.07,4.26,19
"6863",10,8,0,4.26,19
"6864",10,10,0.36,4.26,19
"6865",11,0,0.43,4.38,19
"6866",11,2,0.13,4.38,19
"6867",11,4,0,4.38,19
"6868",11,6,0.07,4.38,19
"6869",11,8,0,4.38,19
"6870",11,10,0.37,4.38,19
"6871",12,0,0.5,4.04,19
"6872",12,2,0.1,4.04,19
"6873",12,4,0,4.04,19
"6874",12,6,0.04,4.04,19
"6875",12,8,0,4.04,19
"6876",12,10,0.36,4.04,19
"6877",13,0,0.5,4.44,19
"6878",13,2,0.05,4.44,19
"6879",13,4,0,4.44,19
"6880",13,6,0.04,4.44,19
"6881",13,8,0,4.44,19
"6882",13,10,0.41,4.44,19
"6883",14,0,0.52,4.6,19
"6884",14,2,0.02,4.6,19
"6885",14,4,0,4.6,19
"6886",14,6,0.01,4.6,19
"6887",14,8,0,4.6,19
"6888",14,10,0.45,4.6,19
"6889",1,0,0.14,4.88,18
"6890",1,2,0.14,4.88,18
"6891",1,4,0.32,4.88,18
"6892",1,6,0.13,4.88,18
"6893",1,8,0.08,4.88,18
"6894",1,10,0.19,4.88,18
"6895",2,0,0.16,4.94,18
"6896",2,2,0.17,4.94,18
"6897",2,4,0.24,4.94,18
"6898",2,6,0.12,4.94,18
"6899",2,8,0.09,4.94,18
"6900",2,10,0.22,4.94,18
"6901",3,0,0.26,4.72,18
"6902",3,2,0.14,4.72,18
"6903",3,4,0.16,4.72,18
"6904",3,6,0.12,4.72,18
"6905",3,8,0.06,4.72,18
"6906",3,10,0.26,4.72,18
"6907",4,0,0.24,5.04,18
"6908",4,2,0.14,5.04,18
"6909",4,4,0.15,5.04,18
"6910",4,6,0.09,5.04,18
"6911",4,8,0.09,5.04,18
"6912",4,10,0.29,5.04,18
"6913",5,0,0.27,5.12,18
"6914",5,2,0.1,5.12,18
"6915",5,4,0.11,5.12,18
"6916",5,6,0.12,5.12,18
"6917",5,8,0.12,5.12,18
"6918",5,10,0.28,5.12,18
"6919",6,0,0.33,4.56,18
"6920",6,2,0.14,4.56,18
"6921",6,4,0.09,4.56,18
"6922",6,6,0.08,4.56,18
"6923",6,8,0.08,4.56,18
"6924",6,10,0.28,4.56,18
"6925",7,0,0.28,5,18
"6926",7,2,0.12,5,18
"6927",7,4,0.11,5,18
"6928",7,6,0.11,5,18
"6929",7,8,0.07,5,18
"6930",7,10,0.31,5,18
"6931",8,0,0.27,5.42,18
"6932",8,2,0.12,5.42,18
"6933",8,4,0.08,5.42,18
"6934",8,6,0.09,5.42,18
"6935",8,8,0.04,5.42,18
"6936",8,10,0.4,5.42,18
"6937",9,0,0.25,6.16,18
"6938",9,2,0.06,6.16,18
"6939",9,4,0.09,6.16,18
"6940",9,6,0.07,6.16,18
"6941",9,8,0.02,6.16,18
"6942",9,10,0.51,6.16,18
"6943",10,0,0.28,5.94,18
"6944",10,2,0.04,5.94,18
"6945",10,4,0.1,5.94,18
"6946",10,6,0.07,5.94,18
"6947",10,8,0.03,5.94,18
"6948",10,10,0.48,5.94,18
"6949",11,0,0.3,5.9,18
"6950",11,2,0.02,5.9,18
"6951",11,4,0.1,5.9,18
"6952",11,6,0.07,5.9,18
"6953",11,8,0.03,5.9,18
"6954",11,10,0.48,5.9,18
"6955",12,0,0.35,5.72,18
"6956",12,2,0,5.72,18
"6957",12,4,0.05,5.72,18
"6958",12,6,0.11,5.72,18
"6959",12,8,0.02,5.72,18
"6960",12,10,0.47,5.72,18
"6961",13,0,0.35,5.84,18
"6962",13,2,0,5.84,18
"6963",13,4,0.03,5.84,18
"6964",13,6,0.1,5.84,18
"6965",13,8,0.04,5.84,18
"6966",13,10,0.48,5.84,18
"6967",14,0,0.4,5.54,18
"6968",14,2,0,5.54,18
"6969",14,4,0.04,5.54,18
"6970",14,6,0.03,5.54,18
"6971",14,8,0.05,5.54,18
"6972",14,10,0.48,5.54,18
"6973",1,0,0.14,4.46,17
"6974",1,2,0.19,4.46,17
"6975",1,4,0.32,4.46,17
"6976",1,6,0.16,4.46,17
"6977",1,8,0.03,4.46,17
"6978",1,10,0.16,4.46,17
"6979",2,0,0.22,4.22,17
"6980",2,2,0.14,4.22,17
"6981",2,4,0.29,4.22,17
"6982",2,6,0.17,4.22,17
"6983",2,8,0.02,4.22,17
"6984",2,10,0.16,4.22,17
"6985",3,0,0.3,3.74,17
"6986",3,2,0.14,3.74,17
"6987",3,4,0.24,3.74,17
"6988",3,6,0.16,3.74,17
"6989",3,8,0.03,3.74,17
"6990",3,10,0.13,3.74,17
"6991",4,0,0.34,3.58,17
"6992",4,2,0.12,3.58,17
"6993",4,4,0.21,3.58,17
"6994",4,6,0.19,3.58,17
"6995",4,8,0.02,3.58,17
"6996",4,10,0.12,3.58,17
"6997",5,0,0.37,3.66,17
"6998",5,2,0.13,3.66,17
"6999",5,4,0.15,3.66,17
"7000",5,6,0.16,3.66,17
"7001",5,8,0.03,3.66,17
"7002",5,10,0.16,3.66,17
"7003",6,0,0.4,4.04,17
"7004",6,2,0.06,4.04,17
"7005",6,4,0.09,4.04,17
"7006",6,6,0.21,4.04,17
"7007",6,8,0.05,4.04,17
"7008",6,10,0.19,4.04,17
"7009",7,0,0.49,3.34,17
"7010",7,2,0.07,3.34,17
"7011",7,4,0.06,3.34,17
"7012",7,6,0.19,3.34,17
"7013",7,8,0.04,3.34,17
"7014",7,10,0.15,3.34,17
"7015",8,0,0.58,2.78,17
"7016",8,2,0.07,2.78,17
"7017",8,4,0.03,2.78,17
"7018",8,6,0.16,2.78,17
"7019",8,8,0.02,2.78,17
"7020",8,10,0.14,2.78,17
"7021",9,0,0.51,3.3,17
"7022",9,2,0.07,3.3,17
"7023",9,4,0.04,3.3,17
"7024",9,6,0.19,3.3,17
"7025",9,8,0.02,3.3,17
"7026",9,10,0.17,3.3,17
"7027",10,0,0.45,3.5,17
"7028",10,2,0.13,3.5,17
"7029",10,4,0.03,3.5,17
"7030",10,6,0.19,3.5,17
"7031",10,8,0.01,3.5,17
"7032",10,10,0.19,3.5,17
"7033",11,0,0.43,3.64,17
"7034",11,2,0.15,3.64,17
"7035",11,4,0.05,3.64,17
"7036",11,6,0.13,3.64,17
"7037",11,8,0.02,3.64,17
"7038",11,10,0.22,3.64,17
"7039",12,0,0.5,3.02,17
"7040",12,2,0.17,3.02,17
"7041",12,4,0.04,3.02,17
"7042",12,6,0.08,3.02,17
"7043",12,8,0.03,3.02,17
"7044",12,10,0.18,3.02,17
"7045",13,0,0.56,3.1,17
"7046",13,2,0.11,3.1,17
"7047",13,4,0.03,3.1,17
"7048",13,6,0.05,3.1,17
"7049",13,8,0.02,3.1,17
"7050",13,10,0.23,3.1,17
"7051",14,0,0.56,3.6,17
"7052",14,2,0.09,3.6,17
"7053",14,4,0.01,3.6,17
"7054",14,6,0,3.6,17
"7055",14,8,0.01,3.6,17
"7056",14,10,0.33,3.6,17
"7057",1,0,0.21,4.1,16
"7058",1,2,0.18,4.1,16
"7059",1,4,0.27,4.1,16
"7060",1,6,0.16,4.1,16
"7061",1,8,0.05,4.1,16
"7062",1,10,0.13,4.1,16
"7063",2,0,0.26,4.2,16
"7064",2,2,0.14,4.2,16
"7065",2,4,0.24,4.2,16
"7066",2,6,0.13,4.2,16
"7067",2,8,0.06,4.2,16
"7068",2,10,0.17,4.2,16
"7069",3,0,0.35,4,16
"7070",3,2,0.13,4,16
"7071",3,4,0.17,4,16
"7072",3,6,0.09,4,16
"7073",3,8,0.04,4,16
"7074",3,10,0.22,4,16
"7075",4,0,0.33,3.96,16
"7076",4,2,0.15,3.96,16
"7077",4,4,0.19,3.96,16
"7078",4,6,0.09,3.96,16
"7079",4,8,0.02,3.96,16
"7080",4,10,0.22,3.96,16
"7081",5,0,0.34,3.82,16
"7082",5,2,0.13,3.82,16
"7083",5,4,0.22,3.82,16
"7084",5,6,0.1,3.82,16
"7085",5,8,0.01,3.82,16
"7086",5,10,0.2,3.82,16
"7087",6,0,0.36,3.74,16
"7088",6,2,0.17,3.74,16
"7089",6,4,0.16,3.74,16
"7090",6,6,0.08,3.74,16
"7091",6,8,0.01,3.74,16
"7092",6,10,0.22,3.74,16
"7093",7,0,0.33,3.9,16
"7094",7,2,0.19,3.9,16
"7095",7,4,0.16,3.9,16
"7096",7,6,0.08,3.9,16
"7097",7,8,0,3.9,16
"7098",7,10,0.24,3.9,16
"7099",8,0,0.35,3.84,16
"7100",8,2,0.15,3.84,16
"7101",8,4,0.17,3.84,16
"7102",8,6,0.11,3.84,16
"7103",8,8,0,3.84,16
"7104",8,10,0.22,3.84,16
"7105",9,0,0.44,3.7,16
"7106",9,2,0.09,3.7,16
"7107",9,4,0.15,3.7,16
"7108",9,6,0.07,3.7,16
"7109",9,8,0,3.7,16
"7110",9,10,0.25,3.7,16
"7111",10,0,0.52,3.38,16
"7112",10,2,0.08,3.38,16
"7113",10,4,0.09,3.38,16
"7114",10,6,0.06,3.38,16
"7115",10,8,0,3.38,16
"7116",10,10,0.25,3.38,16
"7117",11,0,0.5,3.48,16
"7118",11,2,0.07,3.48,16
"7119",11,4,0.12,3.48,16
"7120",11,6,0.06,3.48,16
"7121",11,8,0,3.48,16
"7122",11,10,0.25,3.48,16
"7123",12,0,0.49,3.68,16
"7124",12,2,0.07,3.68,16
"7125",12,4,0.13,3.68,16
"7126",12,6,0.02,3.68,16
"7127",12,8,0,3.68,16
"7128",12,10,0.29,3.68,16
"7129",13,0,0.44,3.98,16
"7130",13,2,0.07,3.98,16
"7131",13,4,0.15,3.98,16
"7132",13,6,0.04,3.98,16
"7133",13,8,0,3.98,16
"7134",13,10,0.3,3.98,16
"7135",14,0,0.52,3.58,16
"7136",14,2,0.03,3.58,16
"7137",14,4,0.13,3.58,16
"7138",14,6,0.05,3.58,16
"7139",14,8,0,3.58,16
"7140",14,10,0.27,3.58,16
"7141",1,0,0.16,4.2,15
"7142",1,2,0.24,4.2,15
"7143",1,4,0.27,4.2,15
"7144",1,6,0.14,4.2,15
"7145",1,8,0.05,4.2,15
"7146",1,10,0.14,4.2,15
"7147",2,0,0.21,4.24,15
