"","round","contribution","frequency","mean","replicationNumber"
"6420",6,10,0.192,5.07,24
"6421",7,0,0.071,4.89,24
"6422",7,2,0.198,4.89,24
"6423",7,4,0.346,4.89,24
"6424",7,6,0.154,4.89,24
"6425",7,8,0.062,4.89,24
"6426",7,10,0.169,4.89,24
"6427",8,0,0.073,4.944,24
"6428",8,2,0.207,4.944,24
"6429",8,4,0.315,4.944,24
"6430",8,6,0.164,4.944,24
"6431",8,8,0.062,4.944,24
"6432",8,10,0.179,4.944,24
"6433",9,0,0.07,4.956,24
"6434",9,2,0.217,4.956,24
"6435",9,4,0.302,4.956,24
"6436",9,6,0.17,4.956,24
"6437",9,8,0.058,4.956,24
"6438",9,10,0.183,4.956,24
"6439",10,0,0.052,5.05,24
"6440",10,2,0.236,5.05,24
"6441",10,4,0.278,5.05,24
"6442",10,6,0.191,5.05,24
"6443",10,8,0.055,5.05,24
"6444",10,10,0.188,5.05,24
"6445",11,0,0.051,5.106,24
"6446",11,2,0.214,5.106,24
"6447",11,4,0.307,5.106,24
"6448",11,6,0.187,5.106,24
"6449",11,8,0.041,5.106,24
"6450",11,10,0.2,5.106,24
"6451",12,0,0.054,5.094,24
"6452",12,2,0.201,5.094,24
"6453",12,4,0.326,5.094,24
"6454",12,6,0.179,5.094,24
"6455",12,8,0.043,5.094,24
"6456",12,10,0.197,5.094,24
"6457",13,0,0.057,5.062,24
"6458",13,2,0.196,5.062,24
"6459",13,4,0.328,5.062,24
"6460",13,6,0.189,5.062,24
"6461",13,8,0.038,5.062,24
"6462",13,10,0.192,5.062,24
"6463",14,0,0.054,5.142,24
"6464",14,2,0.204,5.142,24
"6465",14,4,0.313,5.142,24
"6466",14,6,0.185,5.142,24
"6467",14,8,0.034,5.142,24
"6468",14,10,0.21,5.142,24
"6469",1,0,0.087,4.542,23
"6470",1,2,0.201,4.542,23
"6471",1,4,0.328,4.542,23
"6472",1,6,0.219,4.542,23
"6473",1,8,0.068,4.542,23
"6474",1,10,0.097,4.542,23
"6475",2,0,0.09,4.41,23
"6476",2,2,0.221,4.41,23
"6477",2,4,0.328,4.41,23
"6478",2,6,0.211,4.41,23
"6479",2,8,0.055,4.41,23
"6480",2,10,0.095,4.41,23
"6481",3,0,0.106,4.316,23
"6482",3,2,0.226,4.316,23
"6483",3,4,0.316,4.316,23
"6484",3,6,0.2,4.316,23
"6485",3,8,0.06,4.316,23
"6486",3,10,0.092,4.316,23
"6487",4,0,0.111,4.344,23
"6488",4,2,0.208,4.344,23
"6489",4,4,0.326,4.344,23
"6490",4,6,0.204,4.344,23
"6491",4,8,0.055,4.344,23
"6492",4,10,0.096,4.344,23
"6493",5,0,0.113,4.422,23
"6494",5,2,0.206,4.422,23
"6495",5,4,0.304,4.422,23
"6496",5,6,0.217,4.422,23
"6497",5,8,0.054,4.422,23
"6498",5,10,0.106,4.422,23
"6499",6,0,0.104,4.536,23
"6500",6,2,0.192,4.536,23
"6501",6,4,0.309,4.536,23
"6502",6,6,0.23,4.536,23
"6503",6,8,0.057,4.536,23
"6504",6,10,0.108,4.536,23
"6505",7,0,0.098,4.566,23
"6506",7,2,0.196,4.566,23
"6507",7,4,0.318,4.566,23
"6508",7,6,0.218,4.566,23
"6509",7,8,0.053,4.566,23
"6510",7,10,0.117,4.566,23
"6511",8,0,0.086,4.672,23
"6512",8,2,0.178,4.672,23
"6513",8,4,0.342,4.672,23
"6514",8,6,0.22,4.672,23
"6515",8,8,0.056,4.672,23
"6516",8,10,0.118,4.672,23
"6517",9,0,0.093,4.682,23
"6518",9,2,0.178,4.682,23
"6519",9,4,0.334,4.682,23
"6520",9,6,0.211,4.682,23
"6521",9,8,0.058,4.682,23
"6522",9,10,0.126,4.682,23
"6523",10,0,0.079,4.832,23
"6524",10,2,0.185,4.832,23
"6525",10,4,0.33,4.832,23
"6526",10,6,0.201,4.832,23
"6527",10,8,0.057,4.832,23
"6528",10,10,0.148,4.832,23
"6529",11,0,0.078,4.886,23
"6530",11,2,0.178,4.886,23
"6531",11,4,0.324,4.886,23
"6532",11,6,0.208,4.886,23
"6533",11,8,0.067,4.886,23
"6534",11,10,0.145,4.886,23
"6535",12,0,0.093,4.65,23
"6536",12,2,0.205,4.65,23
"6537",12,4,0.309,4.65,23
"6538",12,6,0.202,4.65,23
"6539",12,8,0.059,4.65,23
"6540",12,10,0.132,4.65,23
"6541",13,0,0.104,4.562,23
"6542",13,2,0.211,4.562,23
"6543",13,4,0.306,4.562,23
"6544",13,6,0.194,4.562,23
"6545",13,8,0.049,4.562,23
"6546",13,10,0.136,4.562,23
"6547",14,0,0.108,4.376,23
"6548",14,2,0.221,4.376,23
"6549",14,4,0.327,4.376,23
"6550",14,6,0.182,4.376,23
"6551",14,8,0.043,4.376,23
"6552",14,10,0.119,4.376,23
"6553",1,0,0.099,4.602,22
"6554",1,2,0.193,4.602,22
"6555",1,4,0.327,4.602,22
"6556",1,6,0.192,4.602,22
"6557",1,8,0.067,4.602,22
"6558",1,10,0.122,4.602,22
"6559",2,0,0.106,4.544,22
"6560",2,2,0.187,4.544,22
"6561",2,4,0.341,4.544,22
"6562",2,6,0.183,4.544,22
"6563",2,8,0.061,4.544,22
"6564",2,10,0.122,4.544,22
"6565",3,0,0.102,4.59,22
"6566",3,2,0.174,4.59,22
"6567",3,4,0.347,4.59,22
"6568",3,6,0.203,4.59,22
"6569",3,8,0.052,4.59,22
"6570",3,10,0.122,4.59,22
"6571",4,0,0.091,4.652,22
"6572",4,2,0.169,4.652,22
"6573",4,4,0.371,4.652,22
"6574",4,6,0.187,4.652,22
"6575",4,8,0.056,4.652,22
"6576",4,10,0.126,4.652,22
"6577",5,0,0.099,4.614,22
"6578",5,2,0.174,4.614,22
"6579",5,4,0.355,4.614,22
"6580",5,6,0.184,4.614,22
"6581",5,8,0.069,4.614,22
"6582",5,10,0.119,4.614,22
"6583",6,0,0.091,4.872,22
"6584",6,2,0.153,4.872,22
"6585",6,4,0.345,4.872,22
"6586",6,6,0.196,4.872,22
"6587",6,8,0.07,4.872,22
"6588",6,10,0.145,4.872,22
"6589",7,0,0.083,5.014,22
"6590",7,2,0.144,5.014,22
"6591",7,4,0.347,5.014,22
"6592",7,6,0.198,5.014,22
"6593",7,8,0.065,5.014,22
"6594",7,10,0.163,5.014,22
"6595",8,0,0.084,5.034,22
"6596",8,2,0.133,5.034,22
"6597",8,4,0.357,5.034,22
"6598",8,6,0.195,5.034,22
"6599",8,8,0.07,5.034,22
"6600",8,10,0.161,5.034,22
"6601",9,0,0.062,5.01,22
"6602",9,2,0.147,5.01,22
"6603",9,4,0.365,5.01,22
"6604",9,6,0.208,5.01,22
"6605",9,8,0.086,5.01,22
"6606",9,10,0.132,5.01,22
"6607",10,0,0.063,4.914,22
"6608",10,2,0.159,4.914,22
"6609",10,4,0.365,4.914,22
"6610",10,6,0.21,4.914,22
"6611",10,8,0.077,4.914,22
"6612",10,10,0.126,4.914,22
"6613",11,0,0.073,4.924,22
"6614",11,2,0.143,4.924,22
"6615",11,4,0.358,4.924,22
"6616",11,6,0.225,4.924,22
"6617",11,8,0.077,4.924,22
"6618",11,10,0.124,4.924,22
"6619",12,0,0.067,4.996,22
"6620",12,2,0.137,4.996,22
"6621",12,4,0.357,4.996,22
"6622",12,6,0.24,4.996,22
"6623",12,8,0.068,4.996,22
"6624",12,10,0.131,4.996,22
"6625",13,0,0.076,4.882,22
"6626",13,2,0.146,4.882,22
"6627",13,4,0.353,4.882,22
"6628",13,6,0.228,4.882,22
"6629",13,8,0.08,4.882,22
"6630",13,10,0.117,4.882,22
"6631",14,0,0.069,4.966,22
"6632",14,2,0.147,4.966,22
"6633",14,4,0.354,4.966,22
"6634",14,6,0.221,4.966,22
"6635",14,8,0.08,4.966,22
"6636",14,10,0.129,4.966,22
"6637",1,0,0.117,4.396,21
"6638",1,2,0.199,4.396,21
"6639",1,4,0.32,4.396,21
"6640",1,6,0.197,4.396,21
"6641",1,8,0.067,4.396,21
"6642",1,10,0.1,4.396,21
"6643",2,0,0.109,4.416,21
"6644",2,2,0.211,4.416,21
"6645",2,4,0.32,4.416,21
"6646",2,6,0.191,4.416,21
"6647",2,8,0.061,4.416,21
"6648",2,10,0.108,4.416,21
"6649",3,0,0.113,4.458,21
"6650",3,2,0.185,4.458,21
"6651",3,4,0.343,4.458,21
"6652",3,6,0.181,4.458,21
"6653",3,8,0.075,4.458,21
"6654",3,10,0.103,4.458,21
"6655",4,0,0.111,4.372,21
"6656",4,2,0.181,4.372,21
"6657",4,4,0.375,4.372,21
"6658",4,6,0.167,4.372,21
"6659",4,8,0.076,4.372,21
"6660",4,10,0.09,4.372,21
"6661",5,0,0.107,4.288,21
"6662",5,2,0.201,4.288,21
"6663",5,4,0.374,4.288,21
"6664",5,6,0.156,4.288,21
"6665",5,8,0.083,4.288,21
"6666",5,10,0.079,4.288,21
"6667",6,0,0.103,4.144,21
"6668",6,2,0.211,4.144,21
"6669",6,4,0.401,4.144,21
"6670",6,6,0.146,4.144,21
"6671",6,8,0.074,4.144,21
"6672",6,10,0.065,4.144,21
"6673",7,0,0.098,4.168,21
"6674",7,2,0.228,4.168,21
"6675",7,4,0.39,4.168,21
"6676",7,6,0.14,4.168,21
"6677",7,8,0.064,4.168,21
"6678",7,10,0.08,4.168,21
"6679",8,0,0.103,4.072,21
"6680",8,2,0.22,4.072,21
"6681",8,4,0.406,4.072,21
"6682",8,6,0.143,4.072,21
"6683",8,8,0.065,4.072,21
"6684",8,10,0.063,4.072,21
"6685",9,0,0.091,4.078,21
"6686",9,2,0.208,4.078,21
"6687",9,4,0.445,4.078,21
"6688",9,6,0.138,4.078,21
"6689",9,8,0.063,4.078,21
"6690",9,10,0.055,4.078,21
"6691",10,0,0.111,3.982,21
"6692",10,2,0.19,3.982,21
"6693",10,4,0.461,3.982,21
"6694",10,6,0.126,3.982,21
"6695",10,8,0.059,3.982,21
"6696",10,10,0.053,3.982,21
"6697",11,0,0.093,4.014,21
"6698",11,2,0.209,4.014,21
"6699",11,4,0.452,4.014,21
"6700",11,6,0.14,4.014,21
"6701",11,8,0.056,4.014,21
"6702",11,10,0.05,4.014,21
"6703",12,0,0.079,4.098,21
"6704",12,2,0.207,4.098,21
"6705",12,4,0.462,4.098,21
"6706",12,6,0.142,4.098,21
"6707",12,8,0.058,4.098,21
"6708",12,10,0.052,4.098,21
"6709",13,0,0.075,4.034,21
"6710",13,2,0.207,4.034,21
"6711",13,4,0.481,4.034,21
"6712",13,6,0.145,4.034,21
"6713",13,8,0.047,4.034,21
"6714",13,10,0.045,4.034,21
"6715",14,0,0.085,3.926,21
"6716",14,2,0.205,3.926,21
"6717",14,4,0.484,3.926,21
"6718",14,6,0.145,3.926,21
"6719",14,8,0.05,3.926,21
"6720",14,10,0.031,3.926,21
"6721",1,0,0.097,4.71,20
"6722",1,2,0.172,4.71,20
"6723",1,4,0.328,4.71,20
"6724",1,6,0.208,4.71,20
"6725",1,8,0.072,4.71,20
"6726",1,10,0.123,4.71,20
"6727",2,0,0.107,4.636,20
"6728",2,2,0.186,4.636,20
"6729",2,4,0.298,4.636,20
"6730",2,6,0.22,4.636,20
"6731",2,8,0.069,4.636,20
"6732",2,10,0.12,4.636,20
"6733",3,0,0.098,4.618,20
"6734",3,2,0.199,4.618,20
"6735",3,4,0.299,4.618,20
"6736",3,6,0.216,4.618,20
"6737",3,8,0.076,4.618,20
"6738",3,10,0.112,4.618,20
"6739",4,0,0.115,4.6,20
"6740",4,2,0.189,4.6,20
"6741",4,4,0.284,4.6,20
"6742",4,6,0.219,4.6,20
"6743",4,8,0.079,4.6,20
"6744",4,10,0.114,4.6,20
"6745",5,0,0.125,4.596,20
"6746",5,2,0.167,4.596,20
"6747",5,4,0.284,4.596,20
"6748",5,6,0.237,4.596,20
"6749",5,8,0.083,4.596,20
"6750",5,10,0.104,4.596,20
"6751",6,0,0.126,4.598,20
"6752",6,2,0.173,4.598,20
"6753",6,4,0.273,4.598,20
"6754",6,6,0.236,4.598,20
"6755",6,8,0.088,4.598,20
"6756",6,10,0.104,4.598,20
"6757",7,0,0.117,4.766,20
"6758",7,2,0.17,4.766,20
"6759",7,4,0.262,4.766,20
"6760",7,6,0.235,4.766,20
"6761",7,8,0.096,4.766,20
"6762",7,10,0.12,4.766,20
"6763",8,0,0.119,4.942,20
"6764",8,2,0.152,4.942,20
"6765",8,4,0.252,4.942,20
"6766",8,6,0.237,4.942,20
"6767",8,8,0.096,4.942,20
"6768",8,10,0.144,4.942,20
"6769",9,0,0.122,4.908,20
"6770",9,2,0.15,4.908,20
"6771",9,4,0.264,4.908,20
"6772",9,6,0.226,4.908,20
"6773",9,8,0.092,4.908,20
"6774",9,10,0.146,4.908,20
"6775",10,0,0.126,4.828,20
"6776",10,2,0.157,4.828,20
"6777",10,4,0.262,4.828,20
"6778",10,6,0.227,4.828,20
"6779",10,8,0.088,4.828,20
"6780",10,10,0.14,4.828,20
"6781",11,0,0.13,4.772,20
"6782",11,2,0.143,4.772,20
"6783",11,4,0.276,4.772,20
"6784",11,6,0.237,4.772,20
"6785",11,8,0.09,4.772,20
"6786",11,10,0.124,4.772,20
"6787",12,0,0.136,4.778,20
"6788",12,2,0.148,4.778,20
"6789",12,4,0.261,4.778,20
"6790",12,6,0.232,4.778,20
"6791",12,8,0.092,4.778,20
"6792",12,10,0.131,4.778,20
"6793",13,0,0.152,4.76,20
"6794",13,2,0.12,4.76,20
"6795",13,4,0.275,4.76,20
"6796",13,6,0.227,4.76,20
"6797",13,8,0.101,4.76,20
"6798",13,10,0.125,4.76,20
"6799",14,0,0.134,4.874,20
"6800",14,2,0.135,4.874,20
"6801",14,4,0.264,4.874,20
"6802",14,6,0.228,4.874,20
"6803",14,8,0.105,4.874,20
"6804",14,10,0.134,4.874,20
"6805",1,0,0.097,4.632,19
"6806",1,2,0.185,4.632,19
"6807",1,4,0.324,4.632,19
"6808",1,6,0.205,4.632,19
"6809",1,8,0.077,4.632,19
"6810",1,10,0.112,4.632,19
"6811",2,0,0.103,4.58,19
"6812",2,2,0.2,4.58,19
"6813",2,4,0.306,4.58,19
"6814",2,6,0.199,4.58,19
"6815",2,8,0.079,4.58,19
"6816",2,10,0.113,4.58,19
"6817",3,0,0.089,4.68,19
"6818",3,2,0.191,4.68,19
"6819",3,4,0.313,4.68,19
"6820",3,6,0.213,4.68,19
"6821",3,8,0.086,4.68,19
"6822",3,10,0.108,4.68,19
"6823",4,0,0.094,4.75,19
"6824",4,2,0.185,4.75,19
"6825",4,4,0.3,4.75,19
"6826",4,6,0.213,4.75,19
"6827",4,8,0.089,4.75,19
"6828",4,10,0.119,4.75,19
"6829",5,0,0.085,4.722,19
"6830",5,2,0.194,4.722,19
"6831",5,4,0.307,4.722,19
"6832",5,6,0.209,4.722,19
"6833",5,8,0.099,4.722,19
"6834",5,10,0.106,4.722,19
"6835",6,0,0.095,4.684,19
"6836",6,2,0.186,4.684,19
"6837",6,4,0.301,4.684,19
"6838",6,6,0.217,4.684,19
"6839",6,8,0.102,4.684,19
"6840",6,10,0.099,4.684,19
"6841",7,0,0.107,4.478,19
"6842",7,2,0.205,4.478,19
"6843",7,4,0.311,4.478,19
"6844",7,6,0.188,4.478,19
"6845",7,8,0.097,4.478,19
"6846",7,10,0.092,4.478,19
"6847",8,0,0.111,4.418,19
"6848",8,2,0.194,4.418,19
"6849",8,4,0.337,4.418,19
"6850",8,6,0.179,4.418,19
"6851",8,8,0.091,4.418,19
"6852",8,10,0.088,4.418,19
"6853",9,0,0.106,4.174,19
"6854",9,2,0.224,4.174,19
"6855",9,4,0.362,4.174,19
"6856",9,6,0.164,4.174,19
"6857",9,8,0.073,4.174,19
"6858",9,10,0.071,4.174,19
"6859",10,0,0.107,4.158,19
"6860",10,2,0.221,4.158,19
"6861",10,4,0.38,4.158,19
"6862",10,6,0.144,4.158,19
"6863",10,8,0.074,4.158,19
"6864",10,10,0.074,4.158,19
"6865",11,0,0.109,4.15,19
"6866",11,2,0.222,4.15,19
"6867",11,4,0.374,4.15,19
"6868",11,6,0.153,4.15,19
"6869",11,8,0.064,4.15,19
"6870",11,10,0.078,4.15,19
"6871",12,0,0.125,4.09,19
"6872",12,2,0.208,4.09,19
"6873",12,4,0.388,4.09,19
"6874",12,6,0.139,4.09,19
"6875",12,8,0.056,4.09,19
"6876",12,10,0.084,4.09,19
"6877",13,0,0.128,3.98,19
"6878",13,2,0.22,3.98,19
"6879",13,4,0.395,3.98,19
"6880",13,6,0.126,3.98,19
"6881",13,8,0.053,3.98,19
"6882",13,10,0.078,3.98,19
"6883",14,0,0.131,3.96,19
"6884",14,2,0.214,3.96,19
"6885",14,4,0.391,3.96,19
"6886",14,6,0.141,3.96,19
"6887",14,8,0.054,3.96,19
"6888",14,10,0.069,3.96,19
"6889",1,0,0.095,4.618,18
"6890",1,2,0.179,4.618,18
"6891",1,4,0.341,4.618,18
"6892",1,6,0.203,4.618,18
"6893",1,8,0.071,4.618,18
"6894",1,10,0.111,4.618,18
"6895",2,0,0.097,4.632,18
"6896",2,2,0.166,4.632,18
"6897",2,4,0.357,4.632,18
"6898",2,6,0.195,4.632,18
"6899",2,8,0.074,4.632,18
"6900",2,10,0.111,4.632,18
"6901",3,0,0.118,4.628,18
"6902",3,2,0.162,4.628,18
"6903",3,4,0.327,4.628,18
"6904",3,6,0.197,4.628,18
"6905",3,8,0.073,4.628,18
"6906",3,10,0.123,4.628,18
"6907",4,0,0.122,4.672,18
"6908",4,2,0.163,4.672,18
"6909",4,4,0.32,4.672,18
"6910",4,6,0.186,4.672,18
"6911",4,8,0.07,4.672,18
"6912",4,10,0.139,4.672,18
"6913",5,0,0.111,4.726,18
"6914",5,2,0.152,4.726,18
"6915",5,4,0.337,4.726,18
"6916",5,6,0.202,4.726,18
"6917",5,8,0.059,4.726,18
"6918",5,10,0.139,4.726,18
"6919",6,0,0.116,4.646,18
"6920",6,2,0.15,4.646,18
"6921",6,4,0.335,4.646,18
"6922",6,6,0.213,4.646,18
"6923",6,8,0.066,4.646,18
"6924",6,10,0.12,4.646,18
"6925",7,0,0.109,4.614,18
"6926",7,2,0.141,4.614,18
"6927",7,4,0.369,4.614,18
"6928",7,6,0.207,4.614,18
"6929",7,8,0.063,4.614,18
"6930",7,10,0.111,4.614,18
"6931",8,0,0.1,4.56,18
"6932",8,2,0.143,4.56,18
"6933",8,4,0.395,4.56,18
"6934",8,6,0.199,4.56,18
"6935",8,8,0.065,4.56,18
"6936",8,10,0.098,4.56,18
"6937",9,0,0.101,4.49,18
"6938",9,2,0.143,4.49,18
"6939",9,4,0.404,4.49,18
"6940",9,6,0.204,4.49,18
"6941",9,8,0.058,4.49,18
"6942",9,10,0.09,4.49,18
"6943",10,0,0.097,4.468,18
"6944",10,2,0.146,4.468,18
"6945",10,4,0.411,4.468,18
"6946",10,6,0.201,4.468,18
"6947",10,8,0.062,4.468,18
"6948",10,10,0.083,4.468,18
"6949",11,0,0.093,4.464,18
"6950",11,2,0.153,4.464,18
"6951",11,4,0.416,4.464,18
"6952",11,6,0.196,4.464,18
"6953",11,8,0.051,4.464,18
"6954",11,10,0.091,4.464,18
"6955",12,0,0.087,4.532,18
"6956",12,2,0.15,4.532,18
"6957",12,4,0.415,4.532,18
"6958",12,6,0.197,4.532,18
"6959",12,8,0.06,4.532,18
"6960",12,10,0.091,4.532,18
"6961",13,0,0.081,4.548,18
"6962",13,2,0.14,4.548,18
"6963",13,4,0.438,4.548,18
"6964",13,6,0.193,4.548,18
"6965",13,8,0.061,4.548,18
"6966",13,10,0.087,4.548,18
"6967",14,0,0.071,4.608,18
"6968",14,2,0.145,4.608,18
"6969",14,4,0.431,4.608,18
"6970",14,6,0.2,4.608,18
"6971",14,8,0.068,4.608,18
"6972",14,10,0.085,4.608,18
"6973",1,0,0.086,4.63,17
"6974",1,2,0.197,4.63,17
"6975",1,4,0.341,4.63,17
"6976",1,6,0.187,4.63,17
"6977",1,8,0.07,4.63,17
"6978",1,10,0.119,4.63,17
"6979",2,0,0.084,4.64,17
"6980",2,2,0.206,4.64,17
"6981",2,4,0.332,4.64,17
"6982",2,6,0.183,4.64,17
"6983",2,8,0.074,4.64,17
"6984",2,10,0.121,4.64,17
"6985",3,0,0.073,4.652,17
"6986",3,2,0.208,4.652,17
"6987",3,4,0.341,4.652,17
"6988",3,6,0.19,4.652,17
"6989",3,8,0.074,4.652,17
"6990",3,10,0.114,4.652,17
"6991",4,0,0.077,4.61,17
"6992",4,2,0.212,4.61,17
"6993",4,4,0.336,4.61,17
"6994",4,6,0.187,4.61,17
"6995",4,8,0.08,4.61,17
"6996",4,10,0.108,4.61,17
"6997",5,0,0.077,4.594,17
"6998",5,2,0.209,4.594,17
"6999",5,4,0.341,4.594,17
"7000",5,6,0.19,4.594,17
"7001",5,8,0.079,4.594,17
"7002",5,10,0.104,4.594,17
"7003",6,0,0.067,4.594,17
"7004",6,2,0.213,4.594,17
"7005",6,4,0.363,4.594,17
"7006",6,6,0.177,4.594,17
"7007",6,8,0.073,4.594,17
"7008",6,10,0.107,4.594,17
"7009",7,0,0.067,4.688,17
"7010",7,2,0.208,4.688,17
"7011",7,4,0.358,4.688,17
"7012",7,6,0.171,4.688,17
"7013",7,8,0.073,4.688,17
"7014",7,10,0.123,4.688,17
"7015",8,0,0.062,4.66,17
"7016",8,2,0.209,4.66,17
"7017",8,4,0.361,4.66,17
"7018",8,6,0.185,4.66,17
"7019",8,8,0.071,4.66,17
"7020",8,10,0.112,4.66,17
"7021",9,0,0.073,4.552,17
"7022",9,2,0.208,4.552,17
"7023",9,4,0.367,4.552,17
"7024",9,6,0.186,4.552,17
"7025",9,8,0.054,4.552,17
"7026",9,10,0.112,4.552,17
"7027",10,0,0.083,4.418,17
"7028",10,2,0.201,4.418,17
"7029",10,4,0.389,4.418,17
"7030",10,6,0.18,4.418,17
"7031",10,8,0.045,4.418,17
"7032",10,10,0.102,4.418,17
"7033",11,0,0.086,4.3,17
"7034",11,2,0.198,4.3,17
"7035",11,4,0.405,4.3,17
"7036",11,6,0.183,4.3,17
"7037",11,8,0.047,4.3,17
"7038",11,10,0.081,4.3,17
"7039",12,0,0.073,4.364,17
"7040",12,2,0.203,4.364,17
"7041",12,4,0.402,4.364,17
"7042",12,6,0.192,4.364,17
"7043",12,8,0.051,4.364,17
"7044",12,10,0.079,4.364,17
"7045",13,0,0.078,4.294,17
"7046",13,2,0.22,4.294,17
"7047",13,4,0.381,4.294,17
"7048",13,6,0.194,4.294,17
"7049",13,8,0.052,4.294,17
"7050",13,10,0.075,4.294,17
"7051",14,0,0.089,4.268,17
"7052",14,2,0.21,4.268,17
"7053",14,4,0.365,4.268,17
"7054",14,6,0.224,4.268,17
"7055",14,8,0.038,4.268,17
"7056",14,10,0.074,4.268,17
"7057",1,0,0.096,4.546,16
"7058",1,2,0.188,4.546,16
"7059",1,4,0.335,4.546,16
"7060",1,6,0.216,4.546,16
"7061",1,8,0.058,4.546,16
"7062",1,10,0.107,4.546,16
"7063",2,0,0.096,4.564,16
"7064",2,2,0.183,4.564,16
"7065",2,4,0.328,4.564,16
"7066",2,6,0.238,4.564,16
"7067",2,8,0.046,4.564,16
"7068",2,10,0.109,4.564,16
"7069",3,0,0.075,4.596,16
"7070",3,2,0.194,4.596,16
"7071",3,4,0.356,4.596,16
"7072",3,6,0.224,4.596,16
"7073",3,8,0.035,4.596,16
"7074",3,10,0.116,4.596,16
"7075",4,0,0.067,4.666,16
"7076",4,2,0.213,4.666,16
"7077",4,4,0.327,4.666,16
"7078",4,6,0.233,4.666,16
"7079",4,8,0.033,4.666,16
"7080",4,10,0.127,4.666,16
"7081",5,0,0.06,4.918,16
"7082",5,2,0.191,4.918,16
"7083",5,4,0.306,4.918,16
"7084",5,6,0.261,4.918,16
"7085",5,8,0.037,4.918,16
"7086",5,10,0.145,4.918,16
"7087",6,0,0.058,4.95,16
"7088",6,2,0.18,4.95,16
"7089",6,4,0.309,4.95,16
"7090",6,6,0.278,4.95,16
"7091",6,8,0.032,4.95,16
"7092",6,10,0.143,4.95,16
"7093",7,0,0.059,4.848,16
"7094",7,2,0.171,4.848,16
"7095",7,4,0.335,4.848,16
"7096",7,6,0.283,4.848,16
"7097",7,8,0.026,4.848,16
"7098",7,10,0.126,4.848,16
"7099",8,0,0.052,4.748,16
"7100",8,2,0.186,4.748,16
"7101",8,4,0.344,4.748,16
"7102",8,6,0.287,4.748,16
"7103",8,8,0.016,4.748,16
"7104",8,10,0.115,4.748,16
"7105",9,0,0.042,4.814,16
"7106",9,2,0.184,4.814,16
"7107",9,4,0.353,4.814,16
"7108",9,6,0.285,4.814,16
"7109",9,8,0.018,4.814,16
"7110",9,10,0.118,4.814,16
"7111",10,0,0.042,4.834,16
"7112",10,2,0.18,4.834,16
"7113",10,4,0.352,4.834,16
"7114",10,6,0.291,4.834,16
"7115",10,8,0.015,4.834,16
"7116",10,10,0.12,4.834,16
"7117",11,0,0.037,4.886,16
"7118",11,2,0.178,4.886,16
"7119",11,4,0.348,4.886,16
"7120",11,6,0.301,4.886,16
"7121",11,8,0.014,4.886,16
"7122",11,10,0.122,4.886,16
"7123",12,0,0.049,4.816,16
"7124",12,2,0.176,4.816,16
"7125",12,4,0.341,4.816,16
"7126",12,6,0.303,4.816,16
"7127",12,8,0.014,4.816,16
"7128",12,10,0.117,4.816,16
"7129",13,0,0.043,4.872,16
"7130",13,2,0.17,4.872,16
"7131",13,4,0.354,4.872,16
"7132",13,6,0.298,4.872,16
"7133",13,8,0.011,4.872,16
"7134",13,10,0.124,4.872,16
"7135",14,0,0.043,4.882,16
"7136",14,2,0.168,4.882,16
"7137",14,4,0.352,4.882,16
"7138",14,6,0.305,4.882,16
"7139",14,8,0.006,4.882,16
"7140",14,10,0.126,4.882,16
"7141",1,0,0.12,4.462,15
"7142",1,2,0.189,4.462,15
"7143",1,4,0.323,4.462,15
"7144",1,6,0.189,4.462,15
"7145",1,8,0.066,4.462,15
"7146",1,10,0.113,4.462,15
"7147",2,0,0.11,4.554,15
"7148",2,2,0.184,4.554,15
"7149",2,4,0.318,4.554,15
"7150",2,6,0.206,4.554,15
"7151",2,8,0.071,4.554,15
"7152",2,10,0.111,4.554,15
"7153",3,0,0.124,4.55,15
"7154",3,2,0.166,4.55,15
"7155",3,4,0.322,4.55,15
"7156",3,6,0.203,4.55,15
"7157",3,8,0.069,4.55,15
"7158",3,10,0.116,4.55,15
"7159",4,0,0.121,4.542,15
"7160",4,2,0.163,4.542,15
"7161",4,4,0.326,4.542,15
"7162",4,6,0.208,4.542,15
"7163",4,8,0.078,4.542,15
"7164",4,10,0.104,4.542,15
"7165",5,0,0.128,4.488,15
"7166",5,2,0.161,4.488,15
"7167",5,4,0.32,4.488,15
"7168",5,6,0.214,4.488,15
"7169",5,8,0.084,4.488,15
"7170",5,10,0.093,4.488,15
"7171",6,0,0.123,4.418,15
"7172",6,2,0.163,4.418,15
"7173",6,4,0.344,4.418,15
"7174",6,6,0.211,4.418,15
"7175",6,8,0.07,4.418,15
"7176",6,10,0.089,4.418,15
"7177",7,0,0.125,4.368,15
"7178",7,2,0.171,4.368,15
"7179",7,4,0.346,4.368,15
"7180",7,6,0.197,4.368,15
"7181",7,8,0.075,4.368,15
"7182",7,10,0.086,4.368,15
"7183",8,0,0.127,4.44,15
"7184",8,2,0.161,4.44,15
"7185",8,4,0.338,4.44,15
"7186",8,6,0.2,4.44,15
"7187",8,8,0.087,4.44,15
"7188",8,10,0.087,4.44,15
"7189",9,0,0.132,4.346,15
"7190",9,2,0.17,4.346,15
"7191",9,4,0.336,4.346,15
"7192",9,6,0.198,4.346,15
"7193",9,8,0.083,4.346,15
"7194",9,10,0.081,4.346,15
"7195",10,0,0.145,4.45,15
